player_code,season_id,game_week,override_points
2024-25-player-110,2024-25,9,2
2023-24-player-5,2023-24,21,6
2023-24-player-447,2023-24,36,7
2009-10-team-Hull City,2009-10,1,-2
2009-10-team-Hull City,2009-10,2,-5
2009-10-team-Hull City,2009-10,4,-1
2009-10-team-Hull City,2009-10,5,-4
2009-10-team-Hull City,2009-10,6,-1
2009-10-team-Hull City,2009-10,7,-6
2009-10-team-Hull City,2009-10,8,-1
2009-10-team-Hull City,2009-10,9,-2
2009-10-team-Hull City,2009-10,11,-2
2009-10-team-Hull City,2009-10,12,-1
2009-10-team-Hull City,2009-10,13,-3
2009-10-team-Hull City,2009-10,14,-2
2009-10-team-Hull City,2009-10,15,-1
2009-10-team-Hull City,2009-10,16,-3
2009-10-team-Hull City,2009-10,18,-3
2009-10-team-Hull City,2009-10,19,-3
2009-10-team-Hull City,2009-10,20,-2
2009-10-team-Hull City,2009-10,22,-4
2009-10-team-Hull City,2009-10,23,-2
2009-10-team-Hull City,2009-10,24,-1
2009-10-team-Hull City,2009-10,25,-1
2009-10-team-Hull City,2009-10,26,-1
2009-10-team-Hull City,2009-10,27,-3
2009-10-team-Hull City,2009-10,28,-5
2009-10-team-Hull City,2009-10,29,-2
2009-10-team-Hull City,2009-10,30,-3
2009-10-team-Hull City,2009-10,32,-2
2009-10-team-Hull City,2009-10,33,-4
2009-10-team-Hull City,2009-10,35,-2
2009-10-team-Hull City,2009-10,36,-1
2009-10-team-Hull City,2009-10,37,-2
2009-10-team-Bolton,2009-10,1,-1
2009-10-team-Bolton,2009-10,2,-1
2009-10-team-Bolton,2009-10,3,-3
2009-10-team-Bolton,2009-10,4,-2
2009-10-team-Bolton,2009-10,5,-1
2009-10-team-Bolton,2009-10,6,-1
2009-10-team-Bolton,2009-10,7,-2
2009-10-team-Bolton,2009-10,8,-2
2009-10-team-Bolton,2009-10,9,-2
2009-10-team-Bolton,2009-10,10,-4
2009-10-team-Bolton,2009-10,11,-5
2009-10-team-Bolton,2009-10,12,-2
2009-10-team-Bolton,2009-10,13,-1
2009-10-team-Bolton,2009-10,14,-2
2009-10-team-Bolton,2009-10,15,-3
2009-10-team-Bolton,2009-10,16,-1
2009-10-team-Bolton,2009-10,17,-1
2009-10-team-Bolton,2009-10,18,-2
2009-10-team-Bolton,2009-10,19,-2
2009-10-team-Bolton,2009-10,20,-4
2009-10-team-Bolton,2009-10,22,-2
2009-10-team-Bolton,2009-10,24,-2
2009-10-team-Bolton,2009-10,26,-3
2009-10-team-Bolton,2009-10,28,-1
2009-10-team-Bolton,2009-10,29,-4
2009-10-team-Bolton,2009-10,31,-2
2009-10-team-Bolton,2009-10,32,-4
2009-10-team-Bolton,2009-10,33,-1
2009-10-team-Bolton,2009-10,34,-1
2009-10-team-Bolton,2009-10,35,-1
2009-10-team-Bolton,2009-10,36,-2
2009-10-team-Bolton,2009-10,37,-1
2009-10-team-Bolton,2009-10,38,-1
2009-10-team-Stoke City,2009-10,2,-4
2009-10-team-Stoke City,2009-10,5,-2
2009-10-team-Stoke City,2009-10,6,-1
2009-10-team-Stoke City,2009-10,7,-2
2009-10-team-Stoke City,2009-10,8,-1
2009-10-team-Stoke City,2009-10,9,-1
2009-10-team-Stoke City,2009-10,11,-2
2009-10-team-Stoke City,2009-10,12,-2
2009-10-team-Stoke City,2009-10,15,-2
2009-10-team-Stoke City,2009-10,16,-2
2009-10-team-Stoke City,2009-10,17,-1
2009-10-team-Stoke City,2009-10,18,-2
2009-10-team-Stoke City,2009-10,19,-1
2009-10-team-Stoke City,2009-10,20,-2
2009-10-team-Stoke City,2009-10,21,-1
2009-10-team-Stoke City,2009-10,24,-1
2009-10-team-Stoke City,2009-10,25,-1
2009-10-team-Stoke City,2009-10,26,-1
2009-10-team-Stoke City,2009-10,27,-3
2009-10-team-Stoke City,2009-10,28,-1
2009-10-team-Stoke City,2009-10,30,-2
2009-10-team-Stoke City,2009-10,34,-2
2009-10-team-Stoke City,2009-10,35,-7
2009-10-team-Stoke City,2009-10,38,-4
2009-10-team-Arsenal,2009-10,1,-1
2009-10-team-Arsenal,2009-10,2,-1
2009-10-team-Arsenal,2009-10,3,-2
2009-10-team-Arsenal,2009-10,4,-4
2009-10-team-Arsenal,2009-10,7,-2
2009-10-team-Arsenal,2009-10,8,-1
2009-10-team-Arsenal,2009-10,9,-2
2009-10-team-Arsenal,2009-10,11,-1
2009-10-team-Arsenal,2009-10,12,-1
2009-10-team-Arsenal,2009-10,13,-3
2009-10-team-Arsenal,2009-10,15,-1
2009-10-team-Arsenal,2009-10,16,-1
2009-10-team-Arsenal,2009-10,19,-1
2009-10-team-Arsenal,2009-10,20,-2
2009-10-team-Arsenal,2009-10,22,-2
2009-10-team-Arsenal,2009-10,24,-3
2009-10-team-Arsenal,2009-10,25,-2
2009-10-team-Arsenal,2009-10,28,-1
2009-10-team-Arsenal,2009-10,29,-1
2009-10-team-Arsenal,2009-10,30,-1
2009-10-team-Arsenal,2009-10,32,-1
2009-10-team-Arsenal,2009-10,34,-2
2009-10-team-Arsenal,2009-10,35,-3
2009-10-team-Arsenal,2009-10,37,-2
2009-10-team-Burnley,2009-10,1,-2
2009-10-team-Burnley,2009-10,4,-3
2009-10-team-Burnley,2009-10,5,-4
2009-10-team-Burnley,2009-10,6,-1
2009-10-team-Burnley,2009-10,7,-5
2009-10-team-Burnley,2009-10,8,-1
2009-10-team-Burnley,2009-10,9,-3
2009-10-team-Burnley,2009-10,10,-3
2009-10-team-Burnley,2009-10,12,-3
2009-10-team-Burnley,2009-10,13,-1
2009-10-team-Burnley,2009-10,14,-5
2009-10-team-Burnley,2009-10,15,-2
2009-10-team-Burnley,2009-10,16,-1
2009-10-team-Burnley,2009-10,17,-1
2009-10-team-Burnley,2009-10,18,-2
2009-10-team-Burnley,2009-10,19,-1
2009-10-team-Burnley,2009-10,20,-2
2009-10-team-Burnley,2009-10,21,-3
2009-10-team-Burnley,2009-10,22,-1
2009-10-team-Burnley,2009-10,23,-2
2009-10-team-Burnley,2009-10,24,-1
2009-10-team-Burnley,2009-10,25,-3
2009-10-team-Burnley,2009-10,26,-5
2009-10-team-Burnley,2009-10,27,-2
2009-10-team-Burnley,2009-10,28,-3
2009-10-team-Burnley,2009-10,29,-1
2009-10-team-Burnley,2009-10,30,-2
2009-10-team-Burnley,2009-10,31,-1
2009-10-team-Burnley,2009-10,32,-1
2009-10-team-Burnley,2009-10,33,-6
2009-10-team-Burnley,2009-10,34,-1
2009-10-team-Burnley,2009-10,35,-2
2009-10-team-Burnley,2009-10,36,-4
2009-10-team-Burnley,2009-10,37,-2
2009-10-team-Burnley,2009-10,38,-2
2009-10-team-Sunderland,2009-10,2,-3
2009-10-team-Sunderland,2009-10,3,-1
2009-10-team-Sunderland,2009-10,4,-1
2009-10-team-Sunderland,2009-10,5,-1
2009-10-team-Sunderland,2009-10,6,-3
2009-10-team-Sunderland,2009-10,7,-2
2009-10-team-Sunderland,2009-10,8,-2
2009-10-team-Sunderland,2009-10,10,-2
2009-10-team-Sunderland,2009-10,11,-2
2009-10-team-Sunderland,2009-10,12,-2
2009-10-team-Sunderland,2009-10,14,-1
2009-10-team-Sunderland,2009-10,15,-1
2009-10-team-Sunderland,2009-10,16,-1
2009-10-team-Sunderland,2009-10,17,-2
2009-10-team-Sunderland,2009-10,18,-4
2009-10-team-Sunderland,2009-10,19,-1
2009-10-team-Sunderland,2009-10,20,-2
2009-10-team-Sunderland,2009-10,21,-7
2009-10-team-Sunderland,2009-10,22,-2
2009-10-team-Sunderland,2009-10,24,-1
2009-10-team-Sunderland,2009-10,25,-1
2009-10-team-Sunderland,2009-10,26,-2
2009-10-team-Sunderland,2009-10,29,-1
2009-10-team-Sunderland,2009-10,30,-1
2009-10-team-Sunderland,2009-10,31,-1
2009-10-team-Sunderland,2009-10,32,-3
2009-10-team-Sunderland,2009-10,33,-1
2009-10-team-Sunderland,2009-10,34,-1
2009-10-team-Sunderland,2009-10,35,-1
2009-10-team-Sunderland,2009-10,37,-1
2009-10-team-Sunderland,2009-10,38,-2
2009-10-team-Liverpool,2009-10,1,-2
2009-10-team-Liverpool,2009-10,3,-3
2009-10-team-Liverpool,2009-10,4,-2
2009-10-team-Liverpool,2009-10,6,-2
2009-10-team-Liverpool,2009-10,7,-1
2009-10-team-Liverpool,2009-10,8,-2
2009-10-team-Liverpool,2009-10,9,-1
2009-10-team-Liverpool,2009-10,11,-3
2009-10-team-Liverpool,2009-10,12,-2
2009-10-team-Liverpool,2009-10,13,-2
2009-10-team-Liverpool,2009-10,16,-2
2009-10-team-Liverpool,2009-10,17,-1
2009-10-team-Liverpool,2009-10,18,-2
2009-10-team-Liverpool,2009-10,21,-1
2009-10-team-Liverpool,2009-10,26,-1
2009-10-team-Liverpool,2009-10,28,-1
2009-10-team-Liverpool,2009-10,29,-1
2009-10-team-Liverpool,2009-10,30,-1
2009-10-team-Liverpool,2009-10,31,-2
2009-10-team-Liverpool,2009-10,33,-1
2009-10-team-Liverpool,2009-10,37,-2
2009-10-team-Wigan,2009-10,2,-1
2009-10-team-Wigan,2009-10,3,-5
2009-10-team-Wigan,2009-10,4,-2
2009-10-team-Wigan,2009-10,6,-4
2009-10-team-Wigan,2009-10,7,-1
2009-10-team-Wigan,2009-10,8,-2
2009-10-team-Wigan,2009-10,9,-1
2009-10-team-Wigan,2009-10,10,-1
2009-10-team-Wigan,2009-10,11,-4
2009-10-team-Wigan,2009-10,12,-1
2009-10-team-Wigan,2009-10,13,-9
2009-10-team-Wigan,2009-10,15,-3
2009-10-team-Wigan,2009-10,16,-2
2009-10-team-Wigan,2009-10,17,-2
2009-10-team-Wigan,2009-10,18,-1
2009-10-team-Wigan,2009-10,19,-5
2009-10-team-Wigan,2009-10,21,-2
2009-10-team-Wigan,2009-10,22,-1
2009-10-team-Wigan,2009-10,23,-1
2009-10-team-Wigan,2009-10,24,-1
2009-10-team-Wigan,2009-10,26,-3
2009-10-team-Wigan,2009-10,27,-1
2009-10-team-Wigan,2009-10,29,-4
2009-10-team-Wigan,2009-10,30,-2
2009-10-team-Wigan,2009-10,32,-3
2009-10-team-Wigan,2009-10,33,-2
2009-10-team-Wigan,2009-10,35,-2
2009-10-team-Wigan,2009-10,36,-3
2009-10-team-Wigan,2009-10,37,-2
2009-10-team-Wigan,2009-10,38,-8
2009-10-team-Wolves,2009-10,1,-2
2009-10-team-Wolves,2009-10,3,-1
2009-10-team-Wolves,2009-10,4,-1
2009-10-team-Wolves,2009-10,5,-3
2009-10-team-Wolves,2009-10,6,-1
2009-10-team-Wolves,2009-10,7,-5
2009-10-team-Wolves,2009-10,8,-1
2009-10-team-Wolves,2009-10,9,-1
2009-10-team-Wolves,2009-10,10,-1
2009-10-team-Wolves,2009-10,11,-2
2009-10-team-Wolves,2009-10,12,-4
2009-10-team-Wolves,2009-10,13,-4
2009-10-team-Wolves,2009-10,14,-1
2009-10-team-Wolves,2009-10,15,-1
2009-10-team-Wolves,2009-10,17,-3
2009-10-team-Wolves,2009-10,19,-2
2009-10-team-Wolves,2009-10,20,-3
2009-10-team-Wolves,2009-10,21,-2
2009-10-team-Wolves,2009-10,23,-2
2009-10-team-Wolves,2009-10,24,-2
2009-10-team-Wolves,2009-10,26,-2
2009-10-team-Wolves,2009-10,27,-1
2009-10-team-Wolves,2009-10,28,-1
2009-10-team-Wolves,2009-10,29,-1
2009-10-team-Wolves,2009-10,30,-2
2009-10-team-Wolves,2009-10,31,-1
2009-10-team-Wolves,2009-10,33,-1
2009-10-team-Wolves,2009-10,36,-1
2009-10-team-Wolves,2009-10,37,-3
2009-10-team-Wolves,2009-10,38,-1
2009-10-team-West Ham,2009-10,2,-2
2009-10-team-West Ham,2009-10,4,-1
2009-10-team-West Ham,2009-10,5,-3
2009-10-team-West Ham,2009-10,6,-3
2009-10-team-West Ham,2009-10,7,-2
2009-10-team-West Ham,2009-10,8,-2
2009-10-team-West Ham,2009-10,9,-2
2009-10-team-West Ham,2009-10,10,-2
2009-10-team-West Ham,2009-10,11,-1
2009-10-team-West Ham,2009-10,12,-2
2009-10-team-West Ham,2009-10,13,-3
2009-10-team-West Ham,2009-10,14,-3
2009-10-team-West Ham,2009-10,15,-4
2009-10-team-West Ham,2009-10,16,-1
2009-10-team-West Ham,2009-10,17,-3
2009-10-team-West Ham,2009-10,18,-1
2009-10-team-West Ham,2009-10,20,-2
2009-10-team-West Ham,2009-10,22,-1
2009-10-team-West Ham,2009-10,24,-2
2009-10-team-West Ham,2009-10,27,-3
2009-10-team-West Ham,2009-10,28,-2
2009-10-team-West Ham,2009-10,29,-4
2009-10-team-West Ham,2009-10,30,-2
2009-10-team-West Ham,2009-10,31,-3
2009-10-team-West Ham,2009-10,32,-1
2009-10-team-West Ham,2009-10,33,-2
2009-10-team-West Ham,2009-10,35,-3
2009-10-team-West Ham,2009-10,36,-2
2009-10-team-West Ham,2009-10,37,-3
2009-10-team-West Ham,2009-10,38,-1
2009-10-team-Spurs,2009-10,1,-1
2009-10-team-Spurs,2009-10,2,-1
2009-10-team-Spurs,2009-10,3,-1
2009-10-team-Spurs,2009-10,4,-1
2009-10-team-Spurs,2009-10,5,-3
2009-10-team-Spurs,2009-10,6,-3
2009-10-team-Spurs,2009-10,8,-2
2009-10-team-Spurs,2009-10,9,-1
2009-10-team-Spurs,2009-10,10,-1
2009-10-team-Spurs,2009-10,11,-3
2009-10-team-Spurs,2009-10,13,-1
2009-10-team-Spurs,2009-10,14,-1
2009-10-team-Spurs,2009-10,15,-2
2009-10-team-Spurs,2009-10,16,-1
2009-10-team-Spurs,2009-10,22,-2
2009-10-team-Spurs,2009-10,24,-1
2009-10-team-Spurs,2009-10,26,-1
2009-10-team-Spurs,2009-10,28,-1
2009-10-team-Spurs,2009-10,29,-1
2009-10-team-Spurs,2009-10,30,-1
2009-10-team-Spurs,2009-10,32,-3
2009-10-team-Spurs,2009-10,33,-1
2009-10-team-Spurs,2009-10,34,-1
2009-10-team-Spurs,2009-10,35,-3
2009-10-team-Spurs,2009-10,38,-4
2009-10-team-Everton,2009-10,1,-6
2009-10-team-Everton,2009-10,2,-1
2009-10-team-Everton,2009-10,3,-1
2009-10-team-Everton,2009-10,4,-2
2009-10-team-Everton,2009-10,7,-1
2009-10-team-Everton,2009-10,8,-1
2009-10-team-Everton,2009-10,9,-3
2009-10-team-Everton,2009-10,10,-1
2009-10-team-Everton,2009-10,11,-1
2009-10-team-Everton,2009-10,12,-3
2009-10-team-Everton,2009-10,13,-3
2009-10-team-Everton,2009-10,14,-2
2009-10-team-Everton,2009-10,15,-2
2009-10-team-Everton,2009-10,16,-3
2009-10-team-Everton,2009-10,17,-1
2009-10-team-Everton,2009-10,18,-1
2009-10-team-Everton,2009-10,20,-2
2009-10-team-Everton,2009-10,24,-1
2009-10-team-Everton,2009-10,25,-1
2009-10-team-Everton,2009-10,26,-1
2009-10-team-Everton,2009-10,27,-2
2009-10-team-Everton,2009-10,28,-1
2009-10-team-Everton,2009-10,29,-2
2009-10-team-Everton,2009-10,33,-2
2009-10-team-Everton,2009-10,34,-2
2009-10-team-Everton,2009-10,35,-2
2009-10-team-Everton,2009-10,36,-1
2009-10-team-Chelsea,2009-10,1,-1
2009-10-team-Chelsea,2009-10,2,-1
2009-10-team-Chelsea,2009-10,5,-1
2009-10-team-Chelsea,2009-10,7,-3
2009-10-team-Chelsea,2009-10,9,-2
2009-10-team-Chelsea,2009-10,15,-2
2009-10-team-Chelsea,2009-10,16,-3
2009-10-team-Chelsea,2009-10,17,-1
2009-10-team-Chelsea,2009-10,18,-1
2009-10-team-Chelsea,2009-10,20,-1
2009-10-team-Chelsea,2009-10,21,-2
2009-10-team-Chelsea,2009-10,23,-1
2009-10-team-Chelsea,2009-10,24,-1
2009-10-team-Chelsea,2009-10,26,-2
2009-10-team-Chelsea,2009-10,28,-4
2009-10-team-Chelsea,2009-10,29,-1
2009-10-team-Chelsea,2009-10,30,-1
2009-10-team-Chelsea,2009-10,32,-1
2009-10-team-Chelsea,2009-10,33,-1
2009-10-team-Chelsea,2009-10,35,-2
2009-10-team-Man City,2009-10,4,-2
2009-10-team-Man City,2009-10,5,-4
2009-10-team-Man City,2009-10,6,-1
2009-10-team-Man City,2009-10,7,-1
2009-10-team-Man City,2009-10,8,-1
2009-10-team-Man City,2009-10,9,-2
2009-10-team-Man City,2009-10,11,-3
2009-10-team-Man City,2009-10,12,-2
2009-10-team-Man City,2009-10,13,-1
2009-10-team-Man City,2009-10,14,-1
2009-10-team-Man City,2009-10,15,-3
2009-10-team-Man City,2009-10,16,-3
2009-10-team-Man City,2009-10,17,-3
2009-10-team-Man City,2009-10,20,-1
2009-10-team-Man City,2009-10,21,-2
2009-10-team-Man City,2009-10,23,-2
2009-10-team-Man City,2009-10,25,-1
2009-10-team-Man City,2009-10,27,-2
2009-10-team-Man City,2009-10,28,-1
2009-10-team-Man City,2009-10,29,-1
2009-10-team-Man City,2009-10,30,-2
2009-10-team-Man City,2009-10,32,-1
2009-10-team-Man City,2009-10,33,-1
2009-10-team-Man City,2009-10,34,-1
2009-10-team-Man City,2009-10,36,-1
2009-10-team-Man City,2009-10,37,-1
2009-10-team-Man City,2009-10,38,-1
2009-10-team-Fulham,2009-10,2,-2
2009-10-team-Fulham,2009-10,3,-2
2009-10-team-Fulham,2009-10,4,-1
2009-10-team-Fulham,2009-10,5,-2
2009-10-team-Fulham,2009-10,6,-1
2009-10-team-Fulham,2009-10,7,-2
2009-10-team-Fulham,2009-10,9,-2
2009-10-team-Fulham,2009-10,10,-1
2009-10-team-Fulham,2009-10,11,-1
2009-10-team-Fulham,2009-10,12,-1
2009-10-team-Fulham,2009-10,14,-1
2009-10-team-Fulham,2009-10,16,-1
2009-10-team-Fulham,2009-10,19,-2
2009-10-team-Fulham,2009-10,20,-3
2009-10-team-Fulham,2009-10,21,-2
2009-10-team-Fulham,2009-10,22,-2
2009-10-team-Fulham,2009-10,23,-2
2009-10-team-Fulham,2009-10,27,-1
2009-10-team-Fulham,2009-10,29,-3
2009-10-team-Fulham,2009-10,30,-2
2009-10-team-Fulham,2009-10,31,-2
2009-10-team-Fulham,2009-10,32,-1
2009-10-team-Fulham,2009-10,35,-2
2009-10-team-Fulham,2009-10,36,-2
2009-10-team-Fulham,2009-10,37,-1
2009-10-team-Fulham,2009-10,38,-4
2009-10-team-Aston Villa,2009-10,1,-2
2009-10-team-Aston Villa,2009-10,2,-1
2009-10-team-Aston Villa,2009-10,6,-2
2009-10-team-Aston Villa,2009-10,7,-1
2009-10-team-Aston Villa,2009-10,8,-1
2009-10-team-Aston Villa,2009-10,9,-1
2009-10-team-Aston Villa,2009-10,10,-1
2009-10-team-Aston Villa,2009-10,11,-2
2009-10-team-Aston Villa,2009-10,12,-1
2009-10-team-Aston Villa,2009-10,13,-1
2009-10-team-Aston Villa,2009-10,14,-1
2009-10-team-Aston Villa,2009-10,19,-3
2009-10-team-Aston Villa,2009-10,20,-1
2009-10-team-Aston Villa,2009-10,25,-1
2009-10-team-Aston Villa,2009-10,26,-2
2009-10-team-Aston Villa,2009-10,28,-1
2009-10-team-Aston Villa,2009-10,29,-2
2009-10-team-Aston Villa,2009-10,30,-1
2009-10-team-Aston Villa,2009-10,31,-7
2009-10-team-Aston Villa,2009-10,33,-2
2009-10-team-Aston Villa,2009-10,34,-1
2009-10-team-Aston Villa,2009-10,37,-3
2009-10-team-Aston Villa,2009-10,38,-1
2009-10-team-Blackburn,2009-10,1,-2
2009-10-team-Blackburn,2009-10,2,-2
2009-10-team-Blackburn,2009-10,4,-1
2009-10-team-Blackburn,2009-10,5,-3
2009-10-team-Blackburn,2009-10,6,-1
2009-10-team-Blackburn,2009-10,7,-6
2009-10-team-Blackburn,2009-10,8,-2
2009-10-team-Blackburn,2009-10,9,-5
2009-10-team-Blackburn,2009-10,10,-2
2009-10-team-Blackburn,2009-10,11,-1
2009-10-team-Blackburn,2009-10,13,-3
2009-10-team-Blackburn,2009-10,17,-2
2009-10-team-Blackburn,2009-10,18,-2
2009-10-team-Blackburn,2009-10,19,-1
2009-10-team-Blackburn,2009-10,20,-2
2009-10-team-Blackburn,2009-10,21,-4
2009-10-team-Blackburn,2009-10,23,-1
2009-10-team-Blackburn,2009-10,25,-3
2009-10-team-Blackburn,2009-10,28,-2
2009-10-team-Blackburn,2009-10,29,-3
2009-10-team-Blackburn,2009-10,30,-1
2009-10-team-Blackburn,2009-10,31,-1
2009-10-team-Blackburn,2009-10,35,-3
2009-10-team-Blackburn,2009-10,36,-1
2009-10-team-Blackburn,2009-10,37,-1
2009-10-team-Portsmouth,2009-10,1,-1
2009-10-team-Portsmouth,2009-10,2,-1
2009-10-team-Portsmouth,2009-10,3,-4
2009-10-team-Portsmouth,2009-10,4,-1
2009-10-team-Portsmouth,2009-10,5,-3
2009-10-team-Portsmouth,2009-10,6,-2
2009-10-team-Portsmouth,2009-10,7,-1
2009-10-team-Portsmouth,2009-10,9,-2
2009-10-team-Portsmouth,2009-10,12,-3
2009-10-team-Portsmouth,2009-10,13,-1
2009-10-team-Portsmouth,2009-10,14,-4
2009-10-team-Portsmouth,2009-10,16,-1
2009-10-team-Portsmouth,2009-10,17,-2
2009-10-team-Portsmouth,2009-10,19,-2
2009-10-team-Portsmouth,2009-10,20,-4
2009-10-team-Portsmouth,2009-10,21,-1
2009-10-team-Portsmouth,2009-10,22,-2
2009-10-team-Portsmouth,2009-10,23,-1
2009-10-team-Portsmouth,2009-10,24,-5
2009-10-team-Portsmouth,2009-10,25,-1
2009-10-team-Portsmouth,2009-10,26,-2
2009-10-team-Portsmouth,2009-10,27,-1
2009-10-team-Portsmouth,2009-10,28,-2
2009-10-team-Portsmouth,2009-10,29,-2
2009-10-team-Portsmouth,2009-10,30,-4
2009-10-team-Portsmouth,2009-10,31,-5
2009-10-team-Portsmouth,2009-10,32,-2
2009-10-team-Portsmouth,2009-10,35,-2
2009-10-team-Portsmouth,2009-10,36,-2
2009-10-team-Portsmouth,2009-10,37,-1
2009-10-team-Portsmouth,2009-10,38,-1
2009-10-team-Man Utd,2009-10,2,-1
2009-10-team-Man Utd,2009-10,4,-1
2009-10-team-Man Utd,2009-10,5,-1
2009-10-team-Man Utd,2009-10,6,-3
2009-10-team-Man Utd,2009-10,8,-2
2009-10-team-Man Utd,2009-10,9,-1
2009-10-team-Man Utd,2009-10,10,-2
2009-10-team-Man Utd,2009-10,12,-1
2009-10-team-Man Utd,2009-10,14,-1
2009-10-team-Man Utd,2009-10,16,-1
2009-10-team-Man Utd,2009-10,18,-3
2009-10-team-Man Utd,2009-10,19,-1
2009-10-team-Man Utd,2009-10,21,-1
2009-10-team-Man Utd,2009-10,24,-1
2009-10-team-Man Utd,2009-10,26,-1
2009-10-team-Man Utd,2009-10,27,-3
2009-10-team-Man Utd,2009-10,31,-1
2009-10-team-Man Utd,2009-10,33,-2
2009-10-team-Man Utd,2009-10,36,-1
2010-11-team-Spurs,2010-11,2,-1
2010-11-team-Spurs,2010-11,3,-1
2010-11-team-Spurs,2010-11,4,-1
2010-11-team-Spurs,2010-11,5,-1
2010-11-team-Spurs,2010-11,6,-1
2010-11-team-Spurs,2010-11,7,-1
2010-11-team-Spurs,2010-11,8,-1
2010-11-team-Spurs,2010-11,9,-1
2010-11-team-Spurs,2010-11,10,-2
2010-11-team-Spurs,2010-11,11,-4
2010-11-team-Spurs,2010-11,12,-1
2010-11-team-Spurs,2010-11,13,-2
2010-11-team-Spurs,2010-11,14,-2
2010-11-team-Spurs,2010-11,15,-1
2010-11-team-Spurs,2010-11,16,-1
2010-11-team-Spurs,2010-11,17,-1
2010-11-team-Spurs,2010-11,18,-1
2010-11-team-Spurs,2010-11,21,-2
2010-11-team-Spurs,2010-11,23,-1
2010-11-team-Spurs,2010-11,25,-1
2010-11-team-Spurs,2010-11,26,-1
2010-11-team-Spurs,2010-11,27,-3
2010-11-team-Spurs,2010-11,28,-3
2010-11-team-Spurs,2010-11,31,-2
2010-11-team-Spurs,2010-11,32,-3
2010-11-team-Spurs,2010-11,33,-2
2010-11-team-Spurs,2010-11,34,-2
2010-11-team-Spurs,2010-11,35,-1
2010-11-team-Spurs,2010-11,36,-1
2010-11-team-Spurs,2010-11,38,-1
2010-11-team-Newcastle,2010-11,1,-3
2010-11-team-Newcastle,2010-11,3,-1
2010-11-team-Newcastle,2010-11,4,-2
2010-11-team-Newcastle,2010-11,6,-2
2010-11-team-Newcastle,2010-11,7,-2
2010-11-team-Newcastle,2010-11,8,-2
2010-11-team-Newcastle,2010-11,9,-1
2010-11-team-Newcastle,2010-11,10,-1
2010-11-team-Newcastle,2010-11,12,-2
2010-11-team-Newcastle,2010-11,14,-5
2010-11-team-Newcastle,2010-11,15,-1
2010-11-team-Newcastle,2010-11,16,-3
2010-11-team-Newcastle,2010-11,17,-1
2010-11-team-Newcastle,2010-11,18,-3
2010-11-team-Newcastle,2010-11,19,-2
2010-11-team-Newcastle,2010-11,22,-1
2010-11-team-Newcastle,2010-11,23,-1
2010-11-team-Newcastle,2010-11,24,-1
2010-11-team-Newcastle,2010-11,25,-4
2010-11-team-Newcastle,2010-11,28,-1
2010-11-team-Newcastle,2010-11,29,-2
2010-11-team-Newcastle,2010-11,30,-4
2010-11-team-Newcastle,2010-11,31,-1
2010-11-team-Newcastle,2010-11,32,-1
2010-11-team-Newcastle,2010-11,34,-1
2010-11-team-Newcastle,2010-11,35,-3
2010-11-team-Newcastle,2010-11,36,-1
2010-11-team-Newcastle,2010-11,37,-2
2010-11-team-Newcastle,2010-11,38,-3
2010-11-team-Stoke City,2010-11,1,-2
2010-11-team-Stoke City,2010-11,2,-2
2010-11-team-Stoke City,2010-11,3,-2
2010-11-team-Stoke City,2010-11,4,-1
2010-11-team-Stoke City,2010-11,5,-1
2010-11-team-Stoke City,2010-11,6,-1
2010-11-team-Stoke City,2010-11,8,-2
2010-11-team-Stoke City,2010-11,9,-2
2010-11-team-Stoke City,2010-11,10,-1
2010-11-team-Stoke City,2010-11,11,-2
2010-11-team-Stoke City,2010-11,12,-2
2010-11-team-Stoke City,2010-11,15,-1
2010-11-team-Stoke City,2010-11,16,-2
2010-11-team-Stoke City,2010-11,17,-1
2010-11-team-Stoke City,2010-11,19,-2
2010-11-team-Stoke City,2010-11,21,-2
2010-11-team-Stoke City,2010-11,23,-2
2010-11-team-Stoke City,2010-11,24,-2
2010-11-team-Stoke City,2010-11,25,-2
2010-11-team-Stoke City,2010-11,26,-1
2010-11-team-Stoke City,2010-11,27,-1
2010-11-team-Stoke City,2010-11,28,-1
2010-11-team-Stoke City,2010-11,29,-3
2010-11-team-Stoke City,2010-11,31,-1
2010-11-team-Stoke City,2010-11,32,-3
2010-11-team-Stoke City,2010-11,33,-1
2010-11-team-Stoke City,2010-11,36,-1
2010-11-team-Stoke City,2010-11,37,-3
2010-11-team-Stoke City,2010-11,38,-1
2010-11-team-Wolves,2010-11,1,-1
2010-11-team-Wolves,2010-11,2,-1
2010-11-team-Wolves,2010-11,3,-1
2010-11-team-Wolves,2010-11,4,-2
2010-11-team-Wolves,2010-11,5,-3
2010-11-team-Wolves,2010-11,6,-2
2010-11-team-Wolves,2010-11,7,-2
2010-11-team-Wolves,2010-11,8,-1
2010-11-team-Wolves,2010-11,9,-2
2010-11-team-Wolves,2010-11,10,-1
2010-11-team-Wolves,2010-11,11,-2
2010-11-team-Wolves,2010-11,12,-2
2010-11-team-Wolves,2010-11,13,-3
2010-11-team-Wolves,2010-11,14,-2
2010-11-team-Wolves,2010-11,15,-2
2010-11-team-Wolves,2010-11,16,-3
2010-11-team-Wolves,2010-11,18,-2
2010-11-team-Wolves,2010-11,20,-2
2010-11-team-Wolves,2010-11,22,-4
2010-11-team-Wolves,2010-11,23,-3
